num,magazine_tag_list,magazine_id
9220,"['예술', '미술', '아트']",43004
9221,"['유튜브', '강연', '독서법']",43005
9222,"['시사', '언론', '기사']",43006
9223,['시'],43007
9224,"['육아', '출산', '임신']",43008
9225,"['브런치북', '연재일기', '주말연재', '일상산문']",2230
9226,"['브런치북', '삶', '사람', '일상이야기']",2233
9227,"['그림', '독일', '미술관']",2232
9228,"['삶', '공감에세이', '일상에세이']",2235
9229,"['드로잉', '스케치', '그림배우기']",2234
9230,"['청춘', '20대', '감성에세이']",2237
9231,['영화'],16114
9232,['잡담'],16115
9233,"['뮤지컬', '뮤지컬넘버', '뮤지컬ost']",5935
9234,"['일상', '일기', '편지']",16110
9235,"['생각', '성장', '곰돌이']",5932
9236,"['일상', '생활', 'life']",16112
9237,"['책', '독서']",16113
9238,"['일상', '위로', '감정']",5938
9239,['위클리매거진'],42798
9240,"['말랑', '창간호', '8인의타인들']",42796
9241,"['공동주택', '층간소음', '공동체회복']",11667
9242,"['생각', '행복', '자기개발']",11666
9243,"['제주', '제주여행', '고향']",11664
9244,"['문학', '에세이', '비평']",11663
9245,"['일상', '에세이', '캘리그라피']",11662
9246,"['정보공개청구', '정보공개법', '공공데이터']",11661
9247,"['일상', '에세이', '생각']",11660
9248,"['주제', '화자의의도', '주제없음']",19906
9249,"['맛집', '음식', '금강산도식후경']",11669
9250,['스타트업'],12029
9251,"['신입사원', '직장내성희롱', '성희롱']",42791
9252,"['시', '필사', '100lab']",27921
9253,"['크로아티아', '슬로베니아', '발칸']",27920
9254,"['에세이', '감성에세이', '시사평론']",27923
9255,"['리뷰', '책']",27925
9256,"['여행', '일본', '도쿄']",27924
9257,"['그림책', '사람사는이야기', '아이처럼책보기']",27927
9258,"['아빠', 'UN아동권리협약', '아동권리']",27926
9259,"['브런치북', '청춘', '유럽여행', '퇴사']",17795
9260,"['취미', '유화', '화실']",27928
9261,"['별빛', '횡성', '개울']",17797
9262,"['피아노', '디지털피아노', '중고피아노']",17791
9263,"['영화', '철학', '인문학']",17790
9264,"['일상', '인터뷰', '술자리']",17793
9265,"['에세이', '일상이야기', '서른이야기']",17792
9266,"['여행', '시', '인스타그램']",42753
9267,"['꿈', '나홀로', '인생']",42752
9268,"['에세이', '스타트업', '경영']",42751
9269,"['그림', '디자인', '일러스트']",42750
9270,"['쌀', '신선곡물정기배송', '신선쌀']",42757
9271,"['위로', '용기', '격려']",42756
9272,"['중국생활', '중국에서', '중국사람']",42755
9273,"['요리', '요리레시피', '요리일러스트']",42754
9274,"['freejazz', 'avantgarde', 'outOfMind']",42759
9275,"['동화', '아일랜드', '동화작가']",42758
9276,"['추억', '일러스트', '손그림']",12312
9277,"['mongolia', '몽골', '몽골여행']",12310
9278,"['일상', '생활', '오늘은']",12311
9279,"['ux', 'ui', 'uxdesigner']",12318
9280,"['IT', '스타트업', 'STARTUP']",12319
9281,"['화가', '아마추어']",10224
9282,"['일상', '육아', '추억']",10225
9283,"['삶', '일', '균형']",10226
9284,"['육아휴직', '남성육아휴직', '아빠육아휴직']",10227
9285,"['시애틀', '문화예술', '고군분투유학생활']",10220
9286,"['브런치북', '다른길', '다른일', '먹고사는방법']",10221
9287,"['육아', '딸', '페미니즘']",10223
9288,"['퇴사', '귀촌']",21517
9289,"['에세이', '청춘', '20대']",21514
9290,"['삶', '감정', '기분']",21515
9291,"['육아', '엄마', '육아편지']",21511
9292,"['에세이', '제주살이', '책방']",21518
9293,"['세계여행', '일기', '두려움']",21519
9294,"['사람', '인생', '교훈']",11149
9295,"['에세이', '직장인', '단상']",44837
9296,"['일상', '비밀']",7592
9297,"['디자인', '감성에세이', '일러스트']",44833
9298,"['트리즈', '이트리즈', '월간이트리즈']",24359
9299,"['산책냥', '산책하는고양이', '산책냥가지']",24358
9300,['감성'],24353
9301,"['고기', '고기잡설']",24352
9302,"['startup', '스타트업', '사업']",24351
9303,"['브런치북', '에세이', '사진', '수필']",24357
9304,"['삶', '생각', '브랜드']",24356
9305,"['디자인', '덴마크', '영감']",24355
9306,"['기록', '영화', '영화감상']",15616
9307,"['소설', '단편소설', '창작소설']",34451
9308,['planetary'],34450
9309,"['단상', '창작시', '가사']",34453
9310,"['리뷰', '감상문', 'Female']",34455
9311,"['유럽여행', '여행에세이', '휴학생활']",34454
9312,['일상'],34457
9313,['여행'],34456
9314,"['그림책', '일러스트', '디스토피아']",34459
9315,"['월드컵', '한국축구']",32859
9316,"['마음', '단편', '다양']",32858
9317,"['마케팅', '욕구', '고전강독']",32856
9318,"['북유럽', '스웨덴', '덴마크']",32854
9319,"['일상', '일', '지방']",32853
9320,"['브런치북', '경제', '자기계발', '인생관']",32852
9321,"['여행', '에세이', '작가']",32851
9322,"['매거진', '잡지', '콘텐츠']",32850
9323,"['거북이', '꾸준함', '속도보다방향']",44987
9324,"['여행', '역사', '중국여행']",35499
9325,"['일기', '다이어리', '어릴적']",35496
9326,"['육아', '페미니즘', '페미니스트엄마']",35497
9327,"['그림일기', '일상일기', '일러스트일기']",35495
9328,"['브런치북', '일상', '일러스트', '내일']",35491
9329,"['스토리텔링', '브랜드스토리', '스토리메이킹']",23821
9330,"['에세이', '청춘', '일기']",23822
9331,"['퇴사', '회사탈출', '회사원끝']",23823
9332,"['일기', '단상', '감상']",23824
9333,"['일상', '직장생활', '신입사원']",23825
9334,"['문화콘텐츠', '도시문화마케팅', '어반컬쳐']",23826
9335,"['통찰', 'awareness', 'awakening']",23829
9336,"['리뷰', '영화', '감상평']",27113
9337,"['취미', '취미생활', '육아']",27114
9338,"['에세이', '생각', '성장']",27115
9339,"['서른', '30대']",27116
9340,"['일기', '명상', '자기돌아보기']",27119
9341,"['아트', '컬처', '예술마케팅']",22199
9342,"['브런치북', '박물관', '컨벤션센터', '복합문화시설']",22198
9343,"['리뷰', '스마트폰', '블루투스']",22197
9344,"['수술', '구강암', '항암치료']",22196
9345,"['일상', '생각', '공감']",22195
9346,"['일상', '시사', '에세이']",14322
9347,"['작가', '프로젝트', '프리랜서']",22191
9348,"['주식공부', '볼린저밴드', '기술적분석']",22190
9349,"['꿈', '성장', '도전']",29948
9350,"['부당해고', '노동사건', '임금체불']",22822
9351,"['브런치북', '기록', '책', '독서마라톤']",39948
9352,"['브런치북', '여행', '중국', '차이나']",39940
9353,"['브런치북', '미얀마', '불교', '아웅산수지']",39941
9354,"['브런치북', '여행', '페르시아', '이란']",39942
9355,"['브런치북', '호주', '시드니', '이방인']",39943
9356,"['브런치북', '여행']",39946
9357,"['미술사', '자아성찰', '예술사']",32149
9358,['위클리매거진'],32141
9359,"['세계여행', '아이슬란드', '아이슬란드여행']",32140
9360,['1일1시'],32143
9361,"['맛집', '핫플레이스', '100플레이스']",32142
9362,"['나다움', '강점', '태니지먼트']",32145
9363,"['서점', '책방', '도서관']",32144
9364,['위클리매거진'],32147
9365,"['그림일기', '일상이야기']",32146
9366,"['남미', '엄마', '배낭여행']",26243
9367,"['뷰티노하우', '뷰티꿀팁', '뷰티정보']",26241
9368,['위클리매거진'],26240
9369,"['엄마', '심리', '딸']",26247
9370,"['여행', '여행에세이', '설렘']",26244
9371,"['사랑', '연애', '이별']",26248
9372,"['일상', '여행', '산책']",37538
9373,"['일상', '에세이']",37537
9374,"['회사이야기', '수습기간', '시행착오']",37536
9375,['에세이'],37535
9376,"['브런치북', '가능한모든철학', '주도하는힘', '내인생되찾기']",37534
9377,"['가족여행', '엄마와함께', 'special']",37533
9378,"['커리어', '팀워크', '공감채용']",37532
9379,"['질문술사', '추천도서', '학습과성장']",3841
9380,"['브런치북', '디저트', '발레', '춤']",2170
9381,"['tinyhippo', '작은하마']",2176
9382,"['영화', '책', '노래']",2175
9383,"['문학', '소설', '에세이']",28137
9384,"['회사', '회사원', '직장']",4965
9385,"['잡문', '디자인', '그래픽디자인']",2179
9386,"['책', '동네서점', '중고책']",4962
9387,"['리뷰', '영화평론']",4961
9388,"['에세이', '편지']",4960
9389,"['브런치북', '에세이', '캘리그라피', '감성캘리']",5432
9390,"['회사생활', '신입사원', '동기']",14047
9391,"['이직', '퇴사', '퇴사고민']",14041
9392,"['인생을말하다', '눈물을나누다', '마음으로소통하다']",14042
9393,"['세계여행', '문화', '음식']",5433
9394,"['영화', '책', '같이읽기']",28134
9395,"['에세이', '오늘', '처음']",14048
9396,"['일상', '감성', '일러스트']",14049
9397,['세상엿보기'],3263
9398,"['일상', '에세이', '가랑비메이커']",3262
9399,"['책', '작가', '가랑비메이커']",3264
9400,"['일상', '여행', '에세이']",3266
9401,"['브런치', '소설', '단편소설']",3269
9402,"['시애틀', '유학', '자취']",3268
9403,"['역사', '세계사', '범죄']",37391
9404,"['사랑', '멜로영화', '사랑영화']",28013
9405,"['직장생활', '스웨덴', '해외취업']",37397
9406,"['리뷰', '영화', '영화사']",37395
9407,"['리뷰', '감상', '후기']",18215
9408,"['브런치북', '영화', '영화리뷰', '영화비평']",18214
9409,"['사랑', '연애', '삼십대']",37399
9410,"['삶', '수필', '런던']",18216
9411,"['일상툰', '집순이라이프', '혜강']",18211
9412,"['독후감', '독서', '서평']",18210
9413,"['그림일기', '일러스트', '혜강']",18213
9414,"['리뷰', '엄마', '공간']",38712
9415,"['영화', '엄마', '애니']",38710
9416,"['육아', '엄마', '엄마발달백과']",38711
9417,['마더티브'],38717
9418,"['육아', '육아일기', '아빠육아']",38715
9419,['마더티브'],38718
9420,"['챗봇', 'chatbot', '봇톡스']",38719
9421,"['여행', '세계여행', '해외여행']",30549
9422,"['독서', '논술', '수업']",34849
9423,"['여행', '세계여행', '여행기']",30547
9424,['리얼매거진'],30545
9425,"['브런치북', '고민', '자기계발', '멘토링']",34845
9426,"['브런치북', '사색', '도시', '배움']",30543
9427,"['중국', '스페인', '미국']",34840
9428,"['브런치북', '북유럽', '핀란드', 'FCP2018']",34841
9429,"['브런치북', '예술', '미학', '애도']",40122
9430,"['인터뷰', '자기계발', '인간']",22795
9431,"['브런치북', '에세이', '생활', '뒷담화']",40121
9432,"['브런치북', '기록', '일상', '사진']",40126
9433,['영화쓰기'],40124
9434,['영화그리기'],40125
9435,"['브런치북', '사랑', '소박커플', '투닥투닥']",40128
9436,"['취미생활', '에세이', '라이프스타일']",40129
9437,"['취업', '투자은행', '사모펀드']",6886
9438,"['문학', '시', '글']",6887
9439,"['영화', '삶', '생각']",6884
9440,"['일기', '직장생활', '실수']",15794
9441,"['여행', '디자인', '유럽여행']",15793
9442,"['독립영화', '다양성상영관', '독립영화관']",6883
9443,"['문득', '생각나는것들', '빠른저장']",6880
9444,"['니코스', '카잔차키스', '조르바']",15790
9445,"['사진', 'Photo', 'essay']",22792
9446,"['직장인', '회사생활', '리더']",15799
9447,"['브런치북', '여행', '에세이']",35525
9448,"['브런치북', '일상', '에세이쓰기', '나를발견하다']",40690
9449,"['생각', '일기', '편지']",35522
9450,"['브런치북', '문학', '에세이', '어른아이성장기']",40692
9451,"['브런치북', '캐나다여행', '미국여행', '북미여행']",40693
9452,"['브런치북', '영화', '미드', '넷플릭스']",40694
9453,"['브런치북', '시사', '에세이', '직장인']",40695
9454,"['문학', '팟캐스트', '젊은시인의다락방']",10772
9455,"['브런치북', '영화', '문화', 'BUZZ']",39449
9456,"['브런치북', '시', '시읽기', '시일기']",39448
9457,"['브런치북', '딥러닝', '인공지능', '머신러닝']",39445
9458,"['브런치북', '순수', '평화', '인식']",39444
9459,"['브런치북', '독서']",39447
9460,"['고양이', '길고양이', '소다']",39446
9461,"['브런치북', '흔하지않은여행지', '온전한휴식', '유럽아시아']",39440
9462,"['브런치북', '런던', '해외생활', '해외생활에세이']",39443
9463,"['육아', '교육']",35528
9464,"['논리', '관찰', '분석']",31638
9465,"['생각', '감성', '창조']",31639
9466,"['리모델링', '농가주택', '제주건축']",31637
9467,"['여행', '프랑스', '소도시']",31634
9468,"['캐릭터', '매듭', '요적']",31635
9469,"['고전', '한시', '한문']",31632
9470,"['브런치북', '술', '한국술', '전통주']",31633
9471,"['여행', '세계여행', '배낭여행']",31630
9472,"['기록', '영화', '창업일기']",35827
9473,"['일상', '에세이', '생각']",39199
9474,"['위로', '워라밸', '충전']",35824
9475,"['이야기', '예술', '클래식음악']",35823
9476,"['에세이', '독서', '서평']",35821
9477,"['브런치북', '마음', '가족']",35820
9478,"['브런치북', '소설', '치앙마이', '여행에세이']",39193
